ano,nivel,territorio,territorio_codigo,categoria,subcategoria,classe,preco,unidade
2004,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Roxa,Mecanizada,,7180.0,R$/ha
2005,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Roxa,Mecanizada,,7781.0,R$/ha
1998,Municipio,Mecanizável - - - - - - -,,Roxa,Não Mecanizável,,800.0,R$/ha
1999,Municipio,Mecanizável - - - - - - -,,Roxa,Não Mecanizável,,775.0,R$/ha
2000,Municipio,Mecanizável - - - - - - -,,Roxa,Não Mecanizável,,912.0,R$/ha
2001,Municipio,Mecanizável - - - - - - -,,Roxa,Não Mecanizável,,1050.0,R$/ha
2002,Municipio,Mecanizável - - - - - - -,,Roxa,Não Mecanizável,,1300.0,R$/ha
2003,Municipio,Mecanizável - - - - - - -,,Roxa,Não Mecanizável,,3383.0,R$/ha
2004,Municipio,Mecanizável - - - - - - -,,Roxa,Não Mecanizável,,3015.0,R$/ha
2005,Municipio,Mecanizável - - - - - - -,,Roxa,Não Mecanizável,,3890.0,R$/ha
1998,Municipio,Mecanizável - - - - - - -,,Roxa,Inaproveitáveis,,150.0,R$/ha
1999,Municipio,Mecanizável - - - - - - -,,Roxa,Inaproveitáveis,,80.0,R$/ha
2000,Municipio,Mecanizável - - - - - - -,,Roxa,Inaproveitáveis,,137.0,R$/ha
2001,Municipio,Mecanizável - - - - - - -,,Roxa,Inaproveitáveis,,200.0,R$/ha
2002,Municipio,Mecanizável - - - - - - -,,Roxa,Inaproveitáveis,,280.0,R$/ha
2003,Municipio,Mecanizável - - - - - - -,,Roxa,Inaproveitáveis,,736.0,R$/ha
2004,Municipio,Mecanizável - - - - - - -,,Roxa,Inaproveitáveis,,710.0,R$/ha
2005,Municipio,Mecanizável - - - - - - -,,Roxa,Inaproveitáveis,,770.0,R$/ha
1998,Municipio,Mecanizável - - - - - - -,,Mista,Mecanizada,,1000.0,R$/ha
1999,Municipio,Mecanizável - - - - - - -,,Mista,Mecanizada,,1095.0,R$/ha
2000,Municipio,Mecanizável - - - - - - -,,Mista,Mecanizada,,1150.0,R$/ha
2001,Municipio,Mecanizável - - - - - - -,,Mista,Mecanizada,,1600.0,R$/ha
2002,Municipio,Mecanizável - - - - - - -,,Mista,Mecanizada,,2000.0,R$/ha
2003,Municipio,Mecanizável - - - - - - -,,Mista,Mecanizada,,6200.0,R$/ha
2004,Municipio,Mecanizável - - - - - - -,,Mista,Mecanizada,,5385.0,R$/ha
2005,Municipio,Mecanizável - - - - - - -,,Mista,Mecanizada,,5830.0,R$/ha
1998,Municipio,Mecanizável - - - - - - -,,Mista,Não Mecanizável,,500.0,R$/ha
1999,Municipio,Mecanizável - - - - - - -,,Mista,Não Mecanizável,,488.0,R$/ha
2000,Municipio,Mecanizável - - - - - - -,,Mista,Não Mecanizável,,715.0,R$/ha
2001,Municipio,Mecanizável - - - - - - -,,Mista,Não Mecanizável,,800.0,R$/ha
2002,Municipio,Mecanizável - - - - - - -,,Mista,Não Mecanizável,,950.0,R$/ha
2003,Municipio,Mecanizável - - - - - - -,,Mista,Não Mecanizável,,2940.0,R$/ha
2004,Municipio,Mecanizável - - - - - - -,,Mista,Não Mecanizável,,2432.0,R$/ha
2005,Municipio,Mecanizável - - - - - - -,,Mista,Não Mecanizável,,2950.0,R$/ha
1998,Municipio,Mecanizável - - - - - - -,,Mista,Inaproveitáveis,,200.0,R$/ha
1999,Municipio,Mecanizável - - - - - - -,,Mista,Inaproveitáveis,,50.0,R$/ha
2000,Municipio,Mecanizável - - - - - - -,,Mista,Inaproveitáveis,,86.0,R$/ha
2001,Municipio,Mecanizável - - - - - - -,,Mista,Inaproveitáveis,,160.0,R$/ha
2002,Municipio,Mecanizável - - - - - - -,,Mista,Inaproveitáveis,,200.0,R$/ha
2003,Municipio,Mecanizável - - - - - - -,,Mista,Inaproveitáveis,,620.0,R$/ha
2004,Municipio,Mecanizável - - - - - - -,,Mista,Inaproveitáveis,,538.0,R$/ha
2005,Municipio,Mecanizável - - - - - - -,,Mista,Inaproveitáveis,,580.0,R$/ha
1998,Municipio,São João,,Mista,Mecanizada,,2800.0,R$/ha
1999,Municipio,São João,,Mista,Mecanizada,,2800.0,R$/ha
2000,Municipio,São João,,Mista,Mecanizada,,2800.0,R$/ha
2001,Municipio,São João,,Mista,Mecanizada,,3000.0,R$/ha
2002,Municipio,São João,,Mista,Mecanizada,,3510.0,R$/ha
2003,Municipio,São João,,Mista,Mecanizada,,5500.0,R$/ha
2004,Municipio,São João,,Mista,Mecanizada,,10000.0,R$/ha
2005,Municipio,São João,,Mista,Mecanizada,,8000.0,R$/ha
1998,Municipio,São João,,Mista,Mecanizável,,2250.0,R$/ha
1999,Municipio,São João,,Mista,Mecanizável,,2100.0,R$/ha
2000,Municipio,São João,,Mista,Mecanizável,,2200.0,R$/ha
2001,Municipio,São João,,Mista,Mecanizável,,2300.0,R$/ha
2002,Municipio,São João,,Mista,Mecanizável,,2680.0,R$/ha
2003,Municipio,São João,,Mista,Mecanizável,,4200.0,R$/ha
2004,Municipio,São João,,Mista,Mecanizável,,7500.0,R$/ha
2005,Municipio,São João,,Mista,Mecanizável,,6000.0,R$/ha
1998,Municipio,São João,,Mista,Não Mecanizável,,1000.0,R$/ha
1999,Municipio,São João,,Mista,Não Mecanizável,,1100.0,R$/ha
2000,Municipio,São João,,Mista,Não Mecanizável,,1000.0,R$/ha
2001,Municipio,São João,,Mista,Não Mecanizável,,1050.0,R$/ha
2002,Municipio,São João,,Mista,Não Mecanizável,,1365.0,R$/ha
2003,Municipio,São João,,Mista,Não Mecanizável,,2400.0,R$/ha
2004,Municipio,São João,,Mista,Não Mecanizável,,3700.0,R$/ha
2005,Municipio,São João,,Mista,Não Mecanizável,,3000.0,R$/ha
1998,Municipio,São João,,Mista,Inaproveitáveis,,110.0,R$/ha
1999,Municipio,São João,,Mista,Inaproveitáveis,,120.0,R$/ha
2000,Municipio,São João,,Mista,Inaproveitáveis,,170.0,R$/ha
2001,Municipio,São João,,Mista,Inaproveitáveis,,180.0,R$/ha
2002,Municipio,São João,,Mista,Inaproveitáveis,,245.0,R$/ha
2003,Municipio,São João,,Mista,Inaproveitáveis,,500.0,R$/ha
2004,Municipio,São João,,Mista,Inaproveitáveis,,580.0,R$/ha
2005,Municipio,São João,,Mista,Inaproveitáveis,,550.0,R$/ha
1998,Municipio,São João,,Arenosa,Mecanizada,,1650.0,R$/ha
1999,Municipio,São João,,Arenosa,Mecanizada,,1650.0,R$/ha
2000,Municipio,São João,,Arenosa,Mecanizada,,1650.0,R$/ha
2001,Municipio,São João,,Arenosa,Mecanizada,,1700.0,R$/ha
2002,Municipio,São João,,Arenosa,Mecanizada,,2169.0,R$/ha
2003,Municipio,São João,,Arenosa,Mecanizada,,4190.0,R$/ha
2004,Municipio,São João,,Arenosa,Mecanizada,,5802.0,R$/ha
2005,Municipio,São João,,Arenosa,Mecanizada,,5206.0,R$/ha
1998,Municipio,São João,,Arenosa,Mecanizável,,1400.0,R$/ha
1999,Municipio,São João,,Arenosa,Mecanizável,,1400.0,R$/ha
2000,Municipio,São João,,Arenosa,Mecanizável,,1570.0,R$/ha
2001,Municipio,São João,,Arenosa,Mecanizável,,1280.0,R$/ha
2002,Municipio,São João,,Arenosa,Mecanizável,,1400.0,R$/ha
2003,Municipio,São João,,Arenosa,Mecanizável,,4080.0,R$/ha
2004,Municipio,São João,,Arenosa,Mecanizável,,4642.0,R$/ha
2005,Municipio,São João,,Arenosa,Mecanizável,,4046.0,R$/ha
1998,Municipio,Não Mecanizável - - - - - - -,,Arenosa,Inaproveitáveis,,1000.0,R$/ha
1999,Municipio,Não Mecanizável - - - - - - -,,Arenosa,Inaproveitáveis,,1000.0,R$/ha
1998,Municipio,São João do Ivaí,,Roxa,Mecanizada,,2280.0,R$/ha
1999,Municipio,São João do Ivaí,,Roxa,Mecanizada,,2280.0,R$/ha
2000,Municipio,São João do Ivaí,,Roxa,Mecanizada,,2685.0,R$/ha
2001,Municipio,São João do Ivaí,,Roxa,Mecanizada,,3471.0,R$/ha
2002,Municipio,São João do Ivaí,,Roxa,Mecanizada,,4132.0,R$/ha
2003,Municipio,São João do Ivaí,,Roxa,Mecanizada,,7437.0,R$/ha
2004,Municipio,São João do Ivaí,,Roxa,Mecanizada,,10000.0,R$/ha
2005,Municipio,São João do Ivaí,,Roxa,Mecanizada,,9000.0,R$/ha
2002,Municipio,São João do Ivaí,,Roxa,Mecanizável,,2479.0,R$/ha
2003,Municipio,São João do Ivaí,,Roxa,Mecanizável,,4777.0,R$/ha
2004,Municipio,São João do Ivaí,,Roxa,Mecanizável,,7196.0,R$/ha
2005,Municipio,São João do Ivaí,,Roxa,Mecanizável,,6100.0,R$/ha
1998,Municipio,São João do Ivaí,,Roxa,Não Mecanizável,,1160.0,R$/ha
1999,Municipio,São João do Ivaí,,Roxa,Não Mecanizável,,1160.0,R$/ha
2000,Municipio,São João do Ivaí,,Roxa,Não Mecanizável,,1570.0,R$/ha
2001,Municipio,São João do Ivaí,,Roxa,Não Mecanizável,,1642.0,R$/ha
2002,Municipio,São João do Ivaí,,Roxa,Não Mecanizável,,2066.0,R$/ha
2003,Municipio,São João do Ivaí,,Roxa,Não Mecanizável,,3080.0,R$/ha
2004,Municipio,São João do Ivaí,,Roxa,Não Mecanizável,,4986.0,R$/ha
2005,Municipio,São João do Ivaí,,Roxa,Não Mecanizável,,3500.0,R$/ha
1998,Municipio,São João do Ivaí,,Roxa,Inaproveitáveis,,700.0,R$/ha
1999,Municipio,São João do Ivaí,,Roxa,Inaproveitáveis,,700.0,R$/ha
2000,Municipio,São João do Ivaí,,Roxa,Inaproveitáveis,,619.0,R$/ha
2001,Municipio,São João do Ivaí,,Roxa,Inaproveitáveis,,620.0,R$/ha
2002,Municipio,São João do Ivaí,,Roxa,Inaproveitáveis,,826.0,R$/ha
2003,Municipio,São João do Ivaí,,Roxa,Inaproveitáveis,,1089.0,R$/ha
2004,Municipio,São João do Ivaí,,Roxa,Inaproveitáveis,,1920.0,R$/ha
2005,Municipio,São João do Ivaí,,Roxa,Inaproveitáveis,,1850.0,R$/ha
1998,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Mista,Mecanizada,,1630.0,R$/ha
1999,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Mista,Mecanizada,,1000.0,R$/ha
2000,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Mista,Mecanizada,,1300.0,R$/ha
2001,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Mista,Mecanizada,,1300.0,R$/ha
2002,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Mista,Mecanizada,,2100.0,R$/ha
2003,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Mista,Mecanizada,,3622.0,R$/ha
2004,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Mista,Mecanizada,,9504.0,R$/ha
2005,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Mista,Mecanizada,,9000.0,R$/ha
1998,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Mista,Mecanizável,,743.0,R$/ha
1999,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Mista,Mecanizável,,650.0,R$/ha
2000,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Mista,Mecanizável,,850.0,R$/ha
2001,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Mista,Mecanizável,,850.0,R$/ha
2002,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Mista,Mecanizável,,1200.0,R$/ha
2003,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Mista,Mecanizável,,2877.0,R$/ha
2004,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Mista,Mecanizável,,7500.0,R$/ha
2005,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Mista,Mecanizável,,7500.0,R$/ha
1998,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Mista,Não Mecanizável,,350.0,R$/ha
1999,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Mista,Não Mecanizável,,350.0,R$/ha
2000,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Mista,Não Mecanizável,,350.0,R$/ha
2001,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Mista,Não Mecanizável,,350.0,R$/ha
2002,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Mista,Não Mecanizável,,450.0,R$/ha
2003,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Mista,Não Mecanizável,,1209.0,R$/ha
2004,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Mista,Não Mecanizável,,2500.0,R$/ha
2005,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Mista,Não Mecanizável,,2500.0,R$/ha
1998,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Mista,Inaproveitáveis,,160.0,R$/ha
1999,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Mista,Inaproveitáveis,,150.0,R$/ha
2000,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Mista,Inaproveitáveis,,150.0,R$/ha
2001,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Mista,Inaproveitáveis,,150.0,R$/ha
2002,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Mista,Inaproveitáveis,,230.0,R$/ha
2003,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Mista,Inaproveitáveis,,594.0,R$/ha
2004,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Mista,Inaproveitáveis,,800.0,R$/ha
2005,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Mista,Inaproveitáveis,,800.0,R$/ha
1998,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Arenosa,Mecanizada,,1400.0,R$/ha
1999,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Arenosa,Mecanizada,,1000.0,R$/ha
2000,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Arenosa,Mecanizada,,1300.0,R$/ha
2001,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Arenosa,Mecanizada,,1300.0,R$/ha
2002,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Arenosa,Mecanizada,,2000.0,R$/ha
2003,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Arenosa,Mecanizada,,3580.0,R$/ha
2004,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Arenosa,Mecanizada,,8677.0,R$/ha
2005,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Arenosa,Mecanizada,,8500.0,R$/ha
1998,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Arenosa,Mecanizável,,620.0,R$/ha
1999,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Arenosa,Mecanizável,,600.0,R$/ha
2000,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Arenosa,Mecanizável,,750.0,R$/ha
2001,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Arenosa,Mecanizável,,750.0,R$/ha
2002,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Arenosa,Mecanizável,,1100.0,R$/ha
2003,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Arenosa,Mecanizável,,2844.0,R$/ha
2004,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Arenosa,Mecanizável,,7200.0,R$/ha
2005,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Arenosa,Mecanizável,,7000.0,R$/ha
1998,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Arenosa,Não Mecanizável,,300.0,R$/ha
1999,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Arenosa,Não Mecanizável,,340.0,R$/ha
2000,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Arenosa,Não Mecanizável,,350.0,R$/ha
2001,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Arenosa,Não Mecanizável,,350.0,R$/ha
2002,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Arenosa,Não Mecanizável,,450.0,R$/ha
2003,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Arenosa,Não Mecanizável,,1075.0,R$/ha
2004,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Arenosa,Não Mecanizável,,2200.0,R$/ha
2005,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Arenosa,Não Mecanizável,,2200.0,R$/ha
1998,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Arenosa,Inaproveitáveis,,150.0,R$/ha
1999,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Arenosa,Inaproveitáveis,,140.0,R$/ha
2000,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Arenosa,Inaproveitáveis,,140.0,R$/ha
2001,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Arenosa,Inaproveitáveis,,140.0,R$/ha
2002,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Arenosa,Inaproveitáveis,,200.0,R$/ha
2003,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Arenosa,Inaproveitáveis,,492.0,R$/ha
2004,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Arenosa,Inaproveitáveis,,800.0,R$/ha
2005,Municipio,DIVISÃO DE ESTATÍSTICAS BÁSICAS,,Arenosa,Inaproveitáveis,,800.0,R$/ha
1998,Municipio,São Jorge do Ivaí,,Roxa,Mecanizada,,3600.0,R$/ha
1999,Municipio,São Jorge do Ivaí,,Roxa,Mecanizada,,3600.0,R$/ha
2000,Municipio,São Jorge do Ivaí,,Roxa,Mecanizada,,4100.0,R$/ha
2001,Municipio,São Jorge do Ivaí,,Roxa,Mecanizada,,5000.0,R$/ha
2002,Municipio,São Jorge do Ivaí,,Roxa,Mecanizada,,7300.0,R$/ha
2003,Municipio,São Jorge do Ivaí,,Roxa,Mecanizada,,12500.0,R$/ha
2004,Municipio,São Jorge do Ivaí,,Roxa,Mecanizada,,17500.0,R$/ha
2005,Municipio,São Jorge do Ivaí,,Roxa,Mecanizada,,15000.0,R$/ha
1998,Municipio,Mecanizável - - - - - - -,,Roxa,Não Mecanizável,,1000.0,R$/ha
1999,Municipio,Mecanizável - - - - - - -,,Roxa,Não Mecanizável,,1000.0,R$/ha
2000,Municipio,Mecanizável - - - - - - -,,Roxa,Não Mecanizável,,1750.0,R$/ha
2001,Municipio,Mecanizável - - - - - - -,,Roxa,Não Mecanizável,,2100.0,R$/ha
2002,Municipio,Mecanizável - - - - - - -,,Roxa,Não Mecanizável,,2900.0,R$/ha
2003,Municipio,Mecanizável - - - - - - -,,Roxa,Não Mecanizável,,3300.0,R$/ha
2004,Municipio,Mecanizável - - - - - - -,,Roxa,Não Mecanizável,,6200.0,R$/ha
2005,Municipio,Mecanizável - - - - - - -,,Roxa,Não Mecanizável,,5250.0,R$/ha
2000,Municipio,Mecanizável - - - - - - -,,Roxa,Inaproveitáveis,,1220.0,R$/ha
2001,Municipio,Mecanizável - - - - - - -,,Roxa,Inaproveitáveis,,1500.0,R$/ha
2002,Municipio,Mecanizável - - - - - - -,,Roxa,Inaproveitáveis,,730.0,R$/ha
2003,Municipio,Mecanizável - - - - - - -,,Roxa,Inaproveitáveis,,1250.0,R$/ha
2004,Municipio,Mecanizável - - - - - - -,,Roxa,Inaproveitáveis,,1750.0,R$/ha
2005,Municipio,Mecanizável - - - - - - -,,Roxa,Inaproveitáveis,,1500.0,R$/ha
1998,Municipio,Mecanizável - - - - - - -,,Mista,Mecanizada,,2300.0,R$/ha
1999,Municipio,Mecanizável - - - - - - -,,Mista,Mecanizada,,2300.0,R$/ha
2000,Municipio,Mecanizável - - - - - - -,,Mista,Mecanizada,,2900.0,R$/ha
2001,Municipio,Mecanizável - - - - - - -,,Mista,Mecanizada,,3500.0,R$/ha
2002,Municipio,Mecanizável - - - - - - -,,Mista,Mecanizada,,6200.0,R$/ha
2003,Municipio,Mecanizável - - - - - - -,,Mista,Mecanizada,,10500.0,R$/ha
2004,Municipio,Mecanizável - - - - - - -,,Mista,Mecanizada,,15800.0,R$/ha
2005,Municipio,Mecanizável - - - - - - -,,Mista,Mecanizada,,13100.0,R$/ha
1998,Municipio,Mecanizável - - - - - - -,,Mista,Não Mecanizável,,1200.0,R$/ha
1999,Municipio,Mecanizável - - - - - - -,,Mista,Não Mecanizável,,1200.0,R$/ha
2000,Municipio,Mecanizável - - - - - - -,,Mista,Não Mecanizável,,1450.0,R$/ha
2001,Municipio,Mecanizável - - - - - - -,,Mista,Não Mecanizável,,1800.0,R$/ha
2002,Municipio,Mecanizável - - - - - - -,,Mista,Não Mecanizável,,2900.0,R$/ha
2003,Municipio,Mecanizável - - - - - - -,,Mista,Não Mecanizável,,3100.0,R$/ha
2004,Municipio,Mecanizável - - - - - - -,,Mista,Não Mecanizável,,5500.0,R$/ha
2005,Municipio,Mecanizável - - - - - - -,,Mista,Não Mecanizável,,4600.0,R$/ha
2000,Municipio,Mecanizável - - - - - - -,,Mista,Inaproveitáveis,,1000.0,R$/ha
2001,Municipio,Mecanizável - - - - - - -,,Mista,Inaproveitáveis,,1200.0,R$/ha
2002,Municipio,Mecanizável - - - - - - -,,Mista,Inaproveitáveis,,580.0,R$/ha
2003,Municipio,Mecanizável - - - - - - -,,Mista,Inaproveitáveis,,1050.0,R$/ha
2004,Municipio,Mecanizável - - - - - - -,,Mista,Inaproveitáveis,,1580.0,R$/ha
2005,Municipio,Mecanizável - - - - - - -,,Mista,Inaproveitáveis,,1310.0,R$/ha
1998,Municipio,Mecanizável - - - - - - -,,Arenosa,Mecanizada,,1400.0,R$/ha
1999,Municipio,Mecanizável - - - - - - -,,Arenosa,Mecanizada,,1650.0,R$/ha
2000,Municipio,Mecanizável - - - - - - -,,Arenosa,Mecanizada,,1700.0,R$/ha
2001,Municipio,Mecanizável - - - - - - -,,Arenosa,Mecanizada,,1860.0,R$/ha
2002,Municipio,Mecanizável - - - - - - -,,Arenosa,Mecanizada,,3300.0,R$/ha
2003,Municipio,Mecanizável - - - - - - -,,Arenosa,Mecanizada,,6200.0,R$/ha
2004,Municipio,Mecanizável - - - - - - -,,Arenosa,Mecanizada,,7000.0,R$/ha
2005,Municipio,Mecanizável - - - - - - -,,Arenosa,Mecanizada,,6200.0,R$/ha
1998,Municipio,Mecanizável - - - - - - -,,Arenosa,Mecanizável,,1200.0,R$/ha
1999,Municipio,Mecanizável - - - - - - -,,Arenosa,Mecanizável,,1250.0,R$/ha
2000,Municipio,Mecanizável - - - - - - -,,Arenosa,Mecanizável,,1300.0,R$/ha
2001,Municipio,Mecanizável - - - - - - -,,Arenosa,Mecanizável,,1500.0,R$/ha
2002,Municipio,Mecanizável - - - - - - -,,Arenosa,Mecanizável,,3000.0,R$/ha
2003,Municipio,Mecanizável - - - - - - -,,Arenosa,Mecanizável,,5000.0,R$/ha
2004,Municipio,Mecanizável - - - - - - -,,Arenosa,Mecanizável,,6000.0,R$/ha
2005,Municipio,Mecanizável - - - - - - -,,Arenosa,Mecanizável,,5500.0,R$/ha
1999,Municipio,Não Mecanizável - - - - - - -,,Arenosa,Inaproveitáveis,,1000.0,R$/ha
1998,Municipio,Não Mecanizável - - - - - - -,,Mista,Mecanizada,,2100.0,R$/ha
1999,Municipio,Não Mecanizável - - - - - - -,,Mista,Mecanizada,,2100.0,R$/ha
2000,Municipio,Não Mecanizável - - - - - - -,,Mista,Mecanizada,,2500.0,R$/ha
2001,Municipio,Não Mecanizável - - - - - - -,,Mista,Mecanizada,,2710.0,R$/ha
2002,Municipio,Não Mecanizável - - - - - - -,,Mista,Mecanizada,,3000.0,R$/ha
2003,Municipio,Não Mecanizável - - - - - - -,,Mista,Mecanizada,,5200.0,R$/ha
2004,Municipio,Não Mecanizável - - - - - - -,,Mista,Mecanizada,,12000.0,R$/ha
2005,Municipio,Não Mecanizável - - - - - - -,,Mista,Mecanizada,,12000.0,R$/ha
1998,Municipio,Mecanizável - - - - - - -,,Mista,Não Mecanizável,,800.0,R$/ha
1999,Municipio,Mecanizável - - - - - - -,,Mista,Não Mecanizável,,900.0,R$/ha
2000,Municipio,Mecanizável - - - - - - -,,Mista,Não Mecanizável,,900.0,R$/ha
2001,Municipio,Mecanizável - - - - - - -,,Mista,Não Mecanizável,,970.0,R$/ha
2002,Municipio,Mecanizável - - - - - - -,,Mista,Não Mecanizável,,1100.0,R$/ha
2003,Municipio,Mecanizável - - - - - - -,,Mista,Não Mecanizável,,1560.0,R$/ha
2004,Municipio,Mecanizável - - - - - - -,,Mista,Não Mecanizável,,3600.0,R$/ha
2005,Municipio,Mecanizável - - - - - - -,,Mista,Não Mecanizável,,3600.0,R$/ha
1998,Municipio,Mecanizável - - - - - - -,,Mista,Inaproveitáveis,,500.0,R$/ha
1999,Municipio,Mecanizável - - - - - - -,,Mista,Inaproveitáveis,,450.0,R$/ha
2000,Municipio,Mecanizável - - - - - - -,,Mista,Inaproveitáveis,,410.0,R$/ha
2001,Municipio,Mecanizável - - - - - - -,,Mista,Inaproveitáveis,,410.0,R$/ha
2002,Municipio,Mecanizável - - - - - - -,,Mista,Inaproveitáveis,,360.0,R$/ha
2003,Municipio,Mecanizável - - - - - - -,,Mista,Inaproveitáveis,,450.0,R$/ha
2004,Municipio,Mecanizável - - - - - - -,,Mista,Inaproveitáveis,,960.0,R$/ha
2005,Municipio,Mecanizável - - - - - - -,,Mista,Inaproveitáveis,,960.0,R$/ha
1998,Municipio,Mecanizável - - - - - - -,,Mista,Mecanizada,,1200.0,R$/ha
1999,Municipio,Mecanizável - - - - - - -,,Mista,Mecanizada,,1240.0,R$/ha
2000,Municipio,Mecanizável - - - - - - -,,Mista,Mecanizada,,1300.0,R$/ha
2001,Municipio,Mecanizável - - - - - - -,,Mista,Mecanizada,,2066.0,R$/ha
2002,Municipio,Mecanizável - - - - - - -,,Mista,Mecanizada,,2479.0,R$/ha
2003,Municipio,Mecanizável - - - - - - -,,Mista,Mecanizada,,2893.0,R$/ha
2004,Municipio,Mecanizável - - - - - - -,,Mista,Mecanizada,,6612.0,R$/ha
2005,Municipio,Mecanizável - - - - - - -,,Mista,Mecanizada,,5950.0,R$/ha
1998,Municipio,Mecanizável - - - - - - -,,Mista,Não Mecanizável,,826.0,R$/ha
1999,Municipio,Mecanizável - - - - - - -,,Mista,Não Mecanizável,,826.0,R$/ha
2000,Municipio,Mecanizável - - - - - - -,,Mista,Não Mecanizável,,850.0,R$/ha
2001,Municipio,Mecanizável - - - - - - -,,Mista,Não Mecanizável,,1653.0,R$/ha
2002,Municipio,Mecanizável - - - - - - -,,Mista,Não Mecanizável,,1860.0,R$/ha
2003,Municipio,Mecanizável - - - - - - -,,Mista,Não Mecanizável,,2273.0,R$/ha
2004,Municipio,Mecanizável - - - - - - -,,Mista,Não Mecanizável,,3969.0,R$/ha
2005,Municipio,Mecanizável - - - - - - -,,Mista,Não Mecanizável,,3206.0,R$/ha
1998,Municipio,Mecanizável - - - - - - -,,Mista,Inaproveitáveis,,450.0,R$/ha
1999,Municipio,Mecanizável - - - - - - -,,Mista,Inaproveitáveis,,450.0,R$/ha
